,key_0,abv,ibu,beer_id,beer_name,style,style_group,ounces,brewery_id_x,brewery_id_y,brewery_name,city,state
600,242,0.055,20.0,1774,Hijack,Cream Ale,other,12.0,242,242,Infamous Brewing Company,Austin, TX
601,527,0.045,20.0,559,Jon Boat Coastal Ale,American Blonde Ale,American Blonde Ale,12.0,527,527,Intuition Ale Works,Jacksonville, FL
602,527,0.068,55.0,558,I-10 IPA,American IPA,American IPA,12.0,527,527,Intuition Ale Works,Jacksonville, FL
603,527,0.053,28.0,553,People's Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,527,527,Intuition Ale Works,Jacksonville, FL
604,2,0.052000000000000005,18.0,2673,House Lager,Keller Bier / Zwickel Bier,other,16.0,2,2,Jack's Abby Craft Lagers,Framingham, MA
605,2,0.048,15.0,2672,Leisure Time,American Pale Lager,other,12.0,2,2,Jack's Abby Craft Lagers,Framingham, MA
606,2,0.07200000000000001,80.0,2671,Excess IPL,American India Pale Lager,other,16.0,2,2,Jack's Abby Craft Lagers,Framingham, MA
607,2,0.067,65.0,2670,Hoponius Union,American India Pale Lager,other,12.0,2,2,Jack's Abby Craft Lagers,Framingham, MA
608,2,0.049,45.0,2669,Calyptra,American India Pale Lager,other,12.0,2,2,Jack's Abby Craft Lagers,Framingham, MA
609,312,0.055,37.0,1793,Thunder Ann,American Pale Ale (APA),American Pale Ale (APA),12.0,312,312,Jackalope Brewing Company,Nashville, TN
610,233,0.05,15.0,2060,Weize Guy,Hefeweizen,other,12.0,233,233,Joseph James Brewing Company,Henderson, NV
611,233,0.05,50.0,469,Fox Tail Gluten Free Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,233,233,Joseph James Brewing Company,Henderson, NV
612,233,0.09300000000000001,90.0,468,Hop Box Imperial IPA,American Double / Imperial IPA,American Double / Imperial IPA,12.0,233,233,Joseph James Brewing Company,Henderson, NV
613,233,0.052000000000000005,15.0,467,Joseph James American Lager,American Adjunct Lager,other,12.0,233,233,Joseph James Brewing Company,Henderson, NV
614,208,0.075,24.0,2162,Lewbricator Wheat Dopplebock ,Doppelbock,other,12.0,208,208,Kalona Brewing Company,Kalona, IA
615,125,0.052000000000000005,16.0,2374,Weisse Versa (2012),Hefeweizen,other,12.0,125,125,Karbach Brewing Company,Houston, TX
616,125,0.0579999999999999,25.0,1560,Mother in Lager,Munich Dunkel Lager,other,12.0,125,125,Karbach Brewing Company,Houston, TX
617,125,0.055,40.0,1557,Weekend Warrior Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,125,125,Karbach Brewing Company,Houston, TX
618,125,0.055,25.0,1458,Karbachtoberfest,Märzen / Oktoberfest,other,12.0,125,125,Karbach Brewing Company,Houston, TX
619,125,0.047,20.0,1235,Love Street Summer Seasonal (2014),Kölsch,Kölsch,12.0,125,125,Karbach Brewing Company,Houston, TX
620,125,0.066,20.0,1068,Barn Burner Saison,Saison / Farmhouse Ale,other,12.0,125,125,Karbach Brewing Company,Houston, TX
621,125,0.095,85.0,666,Rodeo Clown Double IPA,American Double / Imperial IPA,American Double / Imperial IPA,12.0,125,125,Karbach Brewing Company,Houston, TX
622,125,0.049,45.0,465,Sympathy for the Lager,American Amber / Red Lager,other,12.0,125,125,Karbach Brewing Company,Houston, TX
623,125,0.052000000000000005,15.0,464,Weisse Versa,Hefeweizen,other,12.0,125,125,Karbach Brewing Company,Houston, TX
624,125,0.066,70.0,463,Hopadillo India Pale Ale,American IPA,American IPA,12.0,125,125,Karbach Brewing Company,Houston, TX
625,342,0.057,19.0,1678,KelSo Nut Brown Lager,Euro Dark Lager,other,12.0,342,342,KelSo Beer Company,Brooklyn, NY
626,342,0.06,64.0,1572,KelSo India Pale Ale,American IPA,American IPA,12.0,342,342,KelSo Beer Company,Brooklyn, NY
627,342,0.055,23.0,1348,KelSo Pilsner,Czech Pilsener,other,12.0,342,342,KelSo Beer Company,Brooklyn, NY
628,458,0.05,15.0,1187,Peninsula Brewers Reserve (PBR),American Blonde Ale,American Blonde Ale,12.0,458,458,Kenai River Brewing Company,Soldotna, AK
629,510,0.065,11.0,760,Cold Smoke Scotch Ale (2007),Scotch Ale / Wee Heavy,other,16.0,510,510,Kettle House Brewing Company,Missoula, MT
630,510,0.065,65.0,759,Double Haul IPA (2009),American IPA,American IPA,16.0,510,510,Kettle House Brewing Company,Missoula, MT
631,510,0.065,65.0,758,Double Haul IPA (2006),American IPA,American IPA,16.0,510,510,Kettle House Brewing Company,Missoula, MT
632,510,0.055,50.0,87,Eddy Out Pale Ale,American Pale Ale (APA),American Pale Ale (APA),16.0,510,510,Kettle House Brewing Company,Missoula, MT
633,510,0.065,65.0,86,Double Haul IPA,American IPA,American IPA,16.0,510,510,Kettle House Brewing Company,Missoula, MT
634,510,0.065,11.0,85,Cold Smoke Scotch Ale,Scotch Ale / Wee Heavy,other,16.0,510,510,Kettle House Brewing Company,Missoula, MT
635,102,0.06,70.0,1667,King Street IPA,American IPA,American IPA,12.0,102,102,King Street Brewing Company,Anchorage, AK
636,102,0.057,10.0,1666,King Street Hefeweizen,Hefeweizen,other,12.0,102,102,King Street Brewing Company,Anchorage, AK
637,87,0.063,65.0,2460,India Pale Ale,American IPA,American IPA,16.0,87,87,Kirkwood Station Brewing Company,Kirkwood, MO
638,87,0.048,11.0,2459,Blackberry Wheat,American Pale Wheat Ale,American Pale Wheat Ale,16.0,87,87,Kirkwood Station Brewing Company,Kirkwood, MO
639,439,0.046,18.0,1274,Longboard Island Lager,American Amber / Red Lager,other,24.0,439,439,Kona Brewing Company,Kona, HI
640,505,0.04,9.0,781,Choc Beer (2003),American Dark Wheat Ale,other,12.0,505,505,Krebs Brewing Company (Pete's Pl...,Krebs, OK
641,332,0.054000000000000006,15.0,1741,A Slice of Hefen,Hefeweizen,other,16.0,332,332,La Cumbre Brewing Company,Albuquerque, NM
642,332,0.07200000000000001,100.0,664,Elevated IPA,American IPA,American IPA,16.0,332,332,La Cumbre Brewing Company,Albuquerque, NM
643,545,0.066,30.0,392,Rumspringa Golden Bock,Maibock / Helles Bock,other,12.0,545,545,Lancaster Brewing Company,Lancaster, PA
644,545,0.048,28.0,195,Lancaster German Style Kölsch,Kölsch,Kölsch,12.0,545,545,Lancaster Brewing Company,Lancaster, PA
645,218,0.05,12.0,2108,Laughing Dog Cream Ale,Cream Ale,other,12.0,218,218,Laughing Dog Brewing Company,Ponderay, ID
646,218,0.048,9.0,1397,Two-One Niner,American Pilsner,other,12.0,218,218,Laughing Dog Brewing Company,Ponderay, ID
647,218,0.064,66.0,1396,Laughing Dog IPA,American IPA,American IPA,12.0,218,218,Laughing Dog Brewing Company,Ponderay, ID
648,345,0.064,95.0,1675,Madra Allta,American IPA,American IPA,12.0,345,345,Lavery Brewing Company,Erie, PA
649,345,0.0559999999999999,70.0,1249,Duluchan India Pale Ale,American IPA,American IPA,12.0,345,345,Lavery Brewing Company,Erie, PA
650,244,0.052000000000000005,30.0,2036,Getaway,German Pilsener,other,16.0,244,244,Lift Bridge Brewing Company,Stillwater, MN
651,244,0.06,30.0,1168,Farm Girl Saison,Saison / Farmhouse Ale,other,16.0,244,244,Lift Bridge Brewing Company,Stillwater, MN
652,298,0.0579999999999999,40.0,1832,Adam's Stout,American Stout,other,12.0,298,298,Liquid Hero Brewery,York, PA
653,298,0.057,42.0,1688,American Hero,American Amber / Red Ale,American Amber / Red Ale,12.0,298,298,Liquid Hero Brewery,York, PA
654,298,0.052000000000000005,20.0,1687,Schweet Ale,Fruit / Vegetable Beer,Fruit / Vegetable Beer,12.0,298,298,Liquid Hero Brewery,York, PA
655,298,0.065,75.0,1686,Irregardless IPA,American IPA,American IPA,12.0,298,298,Liquid Hero Brewery,York, PA
656,104,0.057,40.0,2434,Peach Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,104,104,Lone Tree Brewing Company,Lone Tree, CO
657,149,0.057,47.0,2329,Peacemaker Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,149,149,Lonerider Brewing Company,Raleigh, NC
658,149,0.0579999999999999,11.0,2327,Shotgun Betty,Hefeweizen,other,12.0,149,149,Lonerider Brewing Company,Raleigh, NC
659,149,0.061,30.0,2326,Sweet Josie,American Brown Ale,American Brown Ale,12.0,149,149,Lonerider Brewing Company,Raleigh, NC
660,268,0.059000000000000004,42.0,1926,Long Trail IPA,English India Pale Ale (IPA),other,12.0,268,268,Long Trail Brewing Company,Bridgewater Corners, VT
661,268,0.046,30.0,1924,Long Trail Ale,American Amber / Red Ale,American Amber / Red Ale,12.0,268,268,Long Trail Brewing Company,Bridgewater Corners, VT
662,268,0.07200000000000001,33.0,1090,Double Bag,Altbier,other,16.0,268,268,Long Trail Brewing Company,Bridgewater Corners, VT
663,268,0.04,8.0,574,Blackbeary Wheat,Fruit / Vegetable Beer,Fruit / Vegetable Beer,12.0,268,268,Long Trail Brewing Company,Bridgewater Corners, VT
664,268,0.046,30.0,573,Long Trail Ale (1),Altbier,other,12.0,268,268,Long Trail Brewing Company,Bridgewater Corners, VT
665,41,0.046,8.0,2584,Gose,Gose,other,16.0,41,41,Lost Nation Brewing,East Fairfield, VT
666,41,0.048,20.0,2583,Vermont Pilsner,German Pilsener,other,16.0,41,41,Lost Nation Brewing,East Fairfield, VT
667,430,0.062,65.0,1309,Face Plant IPA,American IPA,American IPA,12.0,430,430,Lost Rhino Brewing Company,Ashburn, VA
668,430,0.0559999999999999,55.0,1308,Rhino Chasers Pilsner,Czech Pilsener,other,12.0,430,430,Lost Rhino Brewing Company,Ashburn, VA
669,377,0.052000000000000005,29.0,1571,Slow Hand Stout,American Stout,other,16.0,377,377,Lucette Brewing Company,Menominee, WI
670,245,0.038,18.0,2033,Pub Ale,English Dark Mild Ale,other,12.0,245,245,Lucky Town Brewing Company,Jackson, MS
671,245,0.051,31.0,2032,Ballistic Blonde,Belgian Pale Ale,other,12.0,245,245,Lucky Town Brewing Company,Jackson, MS
672,158,0.053,20.0,1153,Lumberyard Pilsner,American Pilsner,other,12.0,158,158,Lumberyard Brewing Company,Flagstaff, AZ
673,485,0.051,32.0,961,Mac's Scottish Style Amber Ale (2000),American Amber / Red Ale,American Amber / Red Ale,12.0,485,485,MacTarnahans Brewing Company,Portland, OR
674,91,0.043,18.0,2209,Sol Drifter,American Blonde Ale,American Blonde Ale,12.0,91,91,Madtree Brewing Company,Cincinnati, OH
675,91,0.079,18.0,1994,The Great Pumpcan,Fruit / Vegetable Beer,Fruit / Vegetable Beer,16.0,91,91,Madtree Brewing Company,Cincinnati, OH
676,91,0.047,11.0,1816,LIFT,Kölsch,Kölsch,12.0,91,91,Madtree Brewing Company,Cincinnati, OH
677,91,0.05,40.0,1815,SPRYE,American Pale Ale (APA),American Pale Ale (APA),12.0,91,91,Madtree Brewing Company,Cincinnati, OH
678,91,0.069,70.0,1126,Psychopathy,American IPA,American IPA,12.0,91,91,Madtree Brewing Company,Cincinnati, OH
679,91,0.07,32.0,1125,Gnarly Brown,American Brown Ale,American Brown Ale,12.0,91,91,Madtree Brewing Company,Cincinnati, OH
680,91,0.06,30.0,1124,Happy Amber,American Amber / Red Ale,American Amber / Red Ale,12.0,91,91,Madtree Brewing Company,Cincinnati, OH
681,303,0.051,20.0,1813,#9,Fruit / Vegetable Beer,Fruit / Vegetable Beer,16.0,303,303,Magic Hat Brewing Company,South Burlington, VT
682,303,0.055,13.0,1113,Elder Betty,Hefeweizen,other,12.0,303,303,Magic Hat Brewing Company,South Burlington, VT
683,356,0.045,21.0,1625,Belgian Style Session Ale,Belgian Pale Ale,other,12.0,356,356,Manayunk Brewing Company,Philadelphia, PA
684,356,0.05,18.0,1484,Summer Paradise,American Pale Wheat Ale,American Pale Wheat Ale,12.0,356,356,Manayunk Brewing Company,Philadelphia, PA
685,356,0.09,30.0,1356,Monk from the 'Yunk,Tripel,other,12.0,356,356,Manayunk Brewing Company,Philadelphia, PA
686,356,0.06,14.0,1355,Schuylkill Punch,Fruit / Vegetable Beer,Fruit / Vegetable Beer,12.0,356,356,Manayunk Brewing Company,Philadelphia, PA
687,356,0.085,85.0,1334,Dreamin' Double IPA,American Double / Imperial IPA,American Double / Imperial IPA,12.0,356,356,Manayunk Brewing Company,Philadelphia, PA
688,346,0.099,93.0,1674,Chaotic Double IPA,American Double / Imperial IPA,American Double / Imperial IPA,12.0,346,346,Manzanita Brewing Company,Santee, CA
689,346,0.08,88.0,1673,Manzanita IPA,American IPA,American IPA,12.0,346,346,Manzanita Brewing Company,Santee, CA
690,346,0.06,25.0,1672,Riverwalk Blonde Ale,American Blonde Ale,American Blonde Ale,12.0,346,346,Manzanita Brewing Company,Santee, CA
691,346,0.095,49.0,1671,Gillespie Brown Ale,American Brown Ale,American Brown Ale,12.0,346,346,Manzanita Brewing Company,Santee, CA
692,346,0.066,44.0,1670,Manzanita Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,346,346,Manzanita Brewing Company,Santee, CA
693,161,0.05,20.0,2308,River House,Saison / Farmhouse Ale,other,16.0,161,161,Martin House Brewing Company,Fort Worth, TX
694,161,0.065,47.0,2268,Pretzel Stout,American Stout,other,16.0,161,161,Martin House Brewing Company,Fort Worth, TX
695,161,0.05,35.0,2197,Rubberneck Red,American Amber / Red Ale,American Amber / Red Ale,16.0,161,161,Martin House Brewing Company,Fort Worth, TX
696,299,0.065,60.0,1831,Our Legacy IPA,American IPA,American IPA,12.0,299,299,Matt Brewing Company,Utica, NY
697,299,0.05,12.0,773,Blueberry Blonde Ale,American Blonde Ale,American Blonde Ale,12.0,299,299,Matt Brewing Company,Utica, NY
698,375,0.051,20.0,1578,Lahaina Town Brown,American Brown Ale,American Brown Ale,12.0,375,375,Maui Brewing Company,Lahaina, HI
699,375,0.06,24.0,690,Sobrehumano Palena'ole,American Amber / Red Ale,American Amber / Red Ale,12.0,375,375,Maui Brewing Company,Lahaina, HI
700,375,0.05,12.0,547,La Perouse White,Witbier,other,12.0,375,375,Maui Brewing Company,Lahaina, HI
701,375,0.068,68.0,435,Flyin' HI.P.Hay,American IPA,American IPA,12.0,375,375,Maui Brewing Company,Lahaina, HI
702,375,0.055,15.0,313,Mana Wheat,American Pale Wheat Ale,American Pale Wheat Ale,12.0,375,375,Maui Brewing Company,Lahaina, HI
703,375,0.045,18.0,33,Bikini Blonde Lager,Munich Helles Lager,other,12.0,375,375,Maui Brewing Company,Lahaina, HI
704,375,0.057,30.0,32,CoCoNut Porter,American Porter,American Porter,12.0,375,375,Maui Brewing Company,Lahaina, HI
705,375,0.062,65.0,31,Big Swell IPA,American IPA,American IPA,12.0,375,375,Maui Brewing Company,Lahaina, HI
706,448,0.037000000000000005,34.0,1237,Pit Stop Chocolate Porter,American Porter,American Porter,12.0,448,448,Mavericks Beer Company,Half Moon Bay, CA
707,448,0.037000000000000005,21.0,1236,Pace Setter Belgian Style Wit,Witbier,other,12.0,448,448,Mavericks Beer Company,Half Moon Bay, CA
708,448,0.037000000000000005,53.0,1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,448,448,Mavericks Beer Company,Half Moon Bay, CA
709,203,0.07200000000000001,75.0,2186,Tsunami IPA,American IPA,American IPA,19.2,203,203,Mehana Brewing Co.,Hilo, HI
710,203,0.042,22.0,2184,Humpback Blonde Ale,American Blonde Ale,American Blonde Ale,12.0,203,203,Mehana Brewing Co.,Hilo, HI
711,203,0.052000000000000005,27.0,2178,Hawaiian Crow Porter,American Porter,American Porter,12.0,203,203,Mehana Brewing Co.,Hilo, HI
712,203,0.052000000000000005,23.0,2177,Volcano Red Ale,American Amber / Red Ale,American Amber / Red Ale,12.0,203,203,Mehana Brewing Co.,Hilo, HI
713,203,0.054000000000000006,42.0,2176,Mauna Kea Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,203,203,Mehana Brewing Co.,Hilo, HI
714,393,0.053,11.0,1508,Shark Bait,Fruit / Vegetable Beer,Fruit / Vegetable Beer,12.0,393,393,Miami Brewing Company,Miami, FL
715,393,0.053,30.0,1507,Gator Tail Brown Ale,American Brown Ale,American Brown Ale,12.0,393,393,Miami Brewing Company,Miami, FL
716,393,0.071,62.0,1506,Miami Vice IPA,American IPA,American IPA,12.0,393,393,Miami Brewing Company,Miami, FL
717,393,0.053,16.0,1325,Big Rod Coconut Ale,American Blonde Ale,American Blonde Ale,12.0,393,393,Miami Brewing Company,Miami, FL
718,223,0.063,61.0,2093,Pleasure Town,American IPA,American IPA,12.0,223,223,Midnight Sun Brewing Company,Anchorage, AK
719,223,0.063,61.0,1814,Pleasure Town IPA,American IPA,American IPA,12.0,223,223,Midnight Sun Brewing Company,Anchorage, AK
720,223,0.048,12.0,587,Snowshoe White Ale,Witbier,other,12.0,223,223,Midnight Sun Brewing Company,Anchorage, AK
721,223,0.05,24.0,586,Kodiak Brown Ale,American Brown Ale,American Brown Ale,12.0,223,223,Midnight Sun Brewing Company,Anchorage, AK
722,223,0.057,70.0,434,Sockeye Red IPA,American IPA,American IPA,12.0,223,223,Midnight Sun Brewing Company,Anchorage, AK
723,3,0.08,100.0,2668,Habitus (2014),American Double / Imperial IPA,American Double / Imperial IPA,16.0,3,3,Mike Hess Brewing Company,San Diego, CA
724,3,0.075,85.0,2667,Solis,American IPA,American IPA,16.0,3,3,Mike Hess Brewing Company,San Diego, CA
725,3,0.06,24.0,2666,Jucundus,Wheat Ale,other,16.0,3,3,Mike Hess Brewing Company,San Diego, CA
726,3,0.08,100.0,2664,Habitus,American Double / Imperial IPA,American Double / Imperial IPA,16.0,3,3,Mike Hess Brewing Company,San Diego, CA
727,3,0.0579999999999999,28.0,2662,Claritas,Kölsch,Kölsch,16.0,3,3,Mike Hess Brewing Company,San Diego, CA
728,65,0.043,8.0,2530,Daft Funk,Berliner Weissbier,other,24.0,65,65,Mikerphone Brewing,Chicago, IL
729,284,0.087,80.0,1884,Hop Freak,American Double / Imperial IPA,American Double / Imperial IPA,16.0,284,284,Milwaukee Brewing Company,Milwaukee, WI
730,284,0.051,24.0,1272,Louie's Demise Amber Ale,American Amber / Red Ale,American Amber / Red Ale,16.0,284,284,Milwaukee Brewing Company,Milwaukee, WI
731,284,0.075,51.0,1080,Hop Happy,American IPA,American IPA,16.0,284,284,Milwaukee Brewing Company,Milwaukee, WI
732,284,0.065,20.0,932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,other,16.0,284,284,Milwaukee Brewing Company,Milwaukee, WI
733,284,0.048,18.0,172,Flaming Damsel Lager (2010),Vienna Lager,other,16.0,284,284,Milwaukee Brewing Company,Milwaukee, WI
734,284,0.051,24.0,171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,American Amber / Red Ale,16.0,284,284,Milwaukee Brewing Company,Milwaukee, WI
735,98,0.068,66.0,2441,Mission IPA,American IPA,American IPA,32.0,98,98,Mission Brewery,San Diego, CA
736,98,0.048,44.0,1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),American Pale Ale (APA),32.0,98,98,Mission Brewery,San Diego, CA
737,98,0.092,75.0,1459,Shipwrecked Double IPA,American Double / Imperial IPA,American Double / Imperial IPA,32.0,98,98,Mission Brewery,San Diego, CA
738,209,0.075,85.0,2159,City of the Sun,American IPA,American IPA,16.0,209,209,Modern Times Beer,San Diego, CA
739,209,0.068,75.0,2157,Booming Rollers,American IPA,American IPA,16.0,209,209,Modern Times Beer,San Diego, CA
740,209,0.052000000000000005,50.0,2156,Oneida,American Pale Ale (APA),American Pale Ale (APA),16.0,209,209,Modern Times Beer,San Diego, CA
741,209,0.067,75.0,2154,Aurora ,American Amber / Red Ale,American Amber / Red Ale,16.0,209,209,Modern Times Beer,San Diego, CA
742,209,0.055,30.0,1495,Lomaland,Saison / Farmhouse Ale,other,16.0,209,209,Modern Times Beer,San Diego, CA
743,209,0.047,46.0,1494,Fortunate Islands,American Pale Wheat Ale,American Pale Wheat Ale,16.0,209,209,Modern Times Beer,San Diego, CA
744,209,0.0579999999999999,40.0,1493,Black House,American Stout,other,16.0,209,209,Modern Times Beer,San Diego, CA
745,209,0.065,115.0,1492,Blazing World,American Amber / Red Ale,American Amber / Red Ale,16.0,209,209,Modern Times Beer,San Diego, CA
746,276,0.0559999999999999,28.0,1907,Montauk Summer Ale,American Blonde Ale,American Blonde Ale,12.0,276,276,Montauk Brewing Company,Montauk, NY
747,276,0.06,49.0,1906,Driftwood Ale,Extra Special / Strong Bitter (ESB),other,12.0,276,276,Montauk Brewing Company,Montauk, NY
748,326,0.0559999999999999,18.0,1756,When Helles Freezes Over,Munich Helles Lager,other,12.0,326,326,Morgan Street Brewery,Saint Louis, MO
749,326,0.049,24.0,1617,Morgan Street Oktoberfest,Märzen / Oktoberfest,other,12.0,326,326,Morgan Street Brewery,Saint Louis, MO
750,326,0.047,14.0,1052,Honey Wheat,American Pale Wheat Ale,American Pale Wheat Ale,12.0,326,326,Morgan Street Brewery,Saint Louis, MO
751,326,0.046,24.0,1051,Black Bear Dark Lager,Schwarzbier,other,12.0,326,326,Morgan Street Brewery,Saint Louis, MO
752,326,0.05,35.0,1046,Golden Pilsner,German Pilsener,other,12.0,326,326,Morgan Street Brewery,Saint Louis, MO
753,111,0.052000000000000005,21.0,2413,Cali Creamin',Cream Ale,other,12.0,111,111,Mother Earth Brew Company,Vista, CA
754,188,0.052000000000000005,21.0,2237,Towhead,American Blonde Ale,American Blonde Ale,12.0,188,188,Mother's Brewing,Springfield, MO
755,188,0.07,70.0,2208,Lil' Helper,American IPA,American IPA,12.0,188,188,Mother's Brewing,Springfield, MO
756,366,0.053,10.0,421,Mustang Golden Ale,American Blonde Ale,American Blonde Ale,12.0,366,366,Mustang Brewing Company,Mustang, OK
757,366,0.053,14.0,420,Washita Wheat,American Pale Wheat Ale,American Pale Wheat Ale,12.0,366,366,Mustang Brewing Company,Mustang, OK
758,143,0.037000000000000005,10.0,2345,Gansett Light,Light Lager,other,16.0,143,143,Narragansett Brewing Company,Providence, RI
759,143,0.052000000000000005,30.0,2224,Bohemian Pils,American Pilsner,other,16.0,143,143,Narragansett Brewing Company,Providence, RI
760,143,0.053,30.0,1775,Autocrat Coffee Milk Stout,Milk / Sweet Stout,other,16.0,143,143,Narragansett Brewing Company,Providence, RI
761,143,0.086,35.0,1291,Narragansett Bohemian Pilsner,German Pilsener,other,16.0,143,143,Narragansett Brewing Company,Providence, RI
762,143,0.042,24.0,1093,Narragansett Summer Ale,American Pale Wheat Ale,American Pale Wheat Ale,12.0,143,143,Narragansett Brewing Company,Providence, RI
763,143,0.05,22.0,580,Narragansett Cream Ale,Cream Ale,other,16.0,143,143,Narragansett Brewing Company,Providence, RI
764,143,0.07,22.0,316,Narragansett Porter,American Porter,American Porter,16.0,143,143,Narragansett Brewing Company,Providence, RI
765,143,0.065,32.0,315,Narragansett Bock,Bock,other,16.0,143,143,Narragansett Brewing Company,Providence, RI
766,143,0.055,15.0,314,Narragansett Fest Lager,Märzen / Oktoberfest,other,16.0,143,143,Narragansett Brewing Company,Providence, RI
767,387,0.085,86.0,1265,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,American Double / Imperial IPA,16.0,387,387,Natian Brewery,Portland, OR
768,387,0.085,86.0,747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,American Double / Imperial IPA,16.0,387,387,Natian Brewery,Portland, OR
769,337,0.061,11.0,1705,Wick For Brains,Pumpkin Ale,other,12.0,337,337,Nebraska Brewing Company,Papillion, NE
770,337,0.065,65.0,1148,Nebraska India Pale Ale,American IPA,American IPA,12.0,337,337,Nebraska Brewing Company,Papillion, NE
771,337,0.048,10.0,1147,EOS Hefeweizen,Hefeweizen,other,12.0,337,337,Nebraska Brewing Company,Papillion, NE
772,337,0.048,15.0,1146,Brunette Nut Brown Ale,English Brown Ale,other,12.0,337,337,Nebraska Brewing Company,Papillion, NE
773,337,0.057,29.0,1145,Cardinal Pale Ale,American Pale Ale (APA),American Pale Ale (APA),12.0,337,337,Nebraska Brewing Company,Papillion, NE
774,82,0.045,40.0,2475,Slow Ride,American IPA,American IPA,12.0,82,82,New Belgium Brewing Company,Fort Collins, CO
775,82,0.065,70.0,2230,Ranger IPA,American IPA,American IPA,12.0,82,82,New Belgium Brewing Company,Fort Collins, CO
776,82,0.05,29.0,1987,Shift,American Pale Lager,other,12.0,82,82,New Belgium Brewing Company,Fort Collins, CO
777,82,0.0559999999999999,21.0,1978,1554 Black Lager,Euro Dark Lager,other,12.0,82,82,New Belgium Brewing Company,Fort Collins, CO
778,82,0.052000000000000005,18.0,1586,Fat Tire Amber Ale,American Amber / Red Ale,American Amber / Red Ale,12.0,82,82,New Belgium Brewing Company,Fort Collins, CO
779,82,0.05,29.0,952,Shift (1),American Pale Lager,other,12.0,82,82,New Belgium Brewing Company,Fort Collins, CO
780,82,0.052000000000000005,18.0,748,Fat Tire Amber Ale (2011),American Amber / Red Ale,American Amber / Red Ale,12.0,82,82,New Belgium Brewing Company,Fort Collins, CO
781,82,0.065,70.0,115,Ranger IPA (Current),American IPA,American IPA,12.0,82,82,New Belgium Brewing Company,Fort Collins, CO
782,82,0.052000000000000005,18.0,71,Fat Tire Amber Ale (2008),American Amber / Red Ale,American Amber / Red Ale,12.0,82,82,New Belgium Brewing Company,Fort Collins, CO
783,410,0.034,6.0,1417,Weiss Trash Culture,Berliner Weissbier,other,12.0,410,410,New England Brewing Company,Woodbridge, CT
784,410,0.08800000000000001,85.0,320,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,American Double / Imperial IPA,12.0,410,410,New England Brewing Company,Woodbridge, CT
785,410,0.08800000000000001,85.0,42,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,American Double / Imperial IPA,16.0,410,410,New England Brewing Company,Woodbridge, CT
786,241,0.0559999999999999,20.0,2043,Skylight,Dunkelweizen,other,12.0,241,241,New Republic Brewing Company,College Station, TX
787,241,0.0559999999999999,30.0,2042,Kadigan,American Blonde Ale,American Blonde Ale,12.0,241,241,New Republic Brewing Company,College Station, TX
788,241,0.052000000000000005,50.0,2041,Dammit Jim!,American Amber / Red Ale,American Amber / Red Ale,12.0,241,241,New Republic Brewing Company,College Station, TX
789,238,0.042,35.0,2050,Cream Ale,Cream Ale,other,12.0,238,238,Newburgh Brewing Company,Newburgh, NY
790,359,0.051,31.0,1622,Jam Session,American Pale Ale (APA),American Pale Ale (APA),16.0,359,359,NoDa Brewing Company,Charlotte, NC
791,359,0.07200000000000001,80.0,1621,Hop Drop 'N Roll IPA,American IPA,American IPA,16.0,359,359,NoDa Brewing Company,Charlotte, NC
792,0,0.045,50.0,2692,Get Together,American IPA,American IPA,16.0,0,0,NorthGate Brewing ,Minneapolis, MN
793,0,0.049,26.0,2691,Maggie's Leap,Milk / Sweet Stout,other,16.0,0,0,NorthGate Brewing ,Minneapolis, MN
794,0,0.048,19.0,2690,Wall's End,English Brown Ale,other,16.0,0,0,NorthGate Brewing ,Minneapolis, MN
795,0,0.06,38.0,2689,Pumpion,Pumpkin Ale,other,16.0,0,0,NorthGate Brewing ,Minneapolis, MN
796,0,0.06,25.0,2688,Stronghold,American Porter,American Porter,16.0,0,0,NorthGate Brewing ,Minneapolis, MN
797,0,0.0559999999999999,47.0,2687,Parapet ESB,Extra Special / Strong Bitter (ESB),other,16.0,0,0,NorthGate Brewing ,Minneapolis, MN
798,450,0.063,42.0,1226,Three Skulls Ale Pale Ale,American Pale Ale (APA),American Pale Ale (APA),16.0,450,450,Northwest Brewing Company,Pacific, WA
799,442,0.061,66.0,1258,5 Day IPA,American IPA,American IPA,12.0,442,442,O'Fallon Brewery,O'Fallon, MO
800,442,0.051,7.0,128,O'Fallon Wheach,Fruit / Vegetable Beer,Fruit / Vegetable Beer,12.0,442,442,O'Fallon Brewery,O'Fallon, MO
